event_id,employee_id,department,event_date,event_name,event_type,campaign_name,participation_status,participant_count,engagement_score,wellness_points,final_reward_score,reward_earned
EVT02933,EMP080,HR,16-10-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Skipped,133,76,0,7.6,Gift Voucher
EVT02934,EMP059,Tech,16-10-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,133,76,15,22.6,Wellness Kit
EVT02935,EMP038,Tech,16-10-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,133,76,15,22.6,Wellness Kit
EVT02936,EMP135,Marketing,16-10-2025,Wellness Retreat,Social,Employee Engagement Drive,Skipped,133,76,0,7.6,Gift Voucher
EVT02937,EMP182,Operations,16-10-2025,Wellness Retreat,Social,Employee Engagement Drive,Skipped,133,76,0,7.6,Gift Voucher
EVT02938,EMP028,Tech,16-10-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Skipped,133,76,0,7.6,Gift Voucher
EVT02939,EMP148,Finance,16-10-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Skipped,133,76,0,7.6,Gift Voucher
EVT02940,EMP247,Sales,16-10-2025,Wellness Retreat,Social,Wellness Month,Skipped,133,76,0,7.6,Gift Voucher
EVT02941,EMP055,Tech,16-10-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,133,76,15,22.6,Wellness Kit
EVT02942,EMP219,Sales,16-10-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,133,76,15,22.6,Wellness Kit
EVT02943,EMP228,Sales,16-10-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,133,76,15,22.6,Wellness Kit
EVT02944,EMP049,Tech,16-10-2025,Wellness Retreat,Social,Wellness Month,Attended,133,76,15,22.6,Wellness Kit
EVT02945,EMP082,HR,16-10-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,133,76,15,22.6,Wellness Kit
EVT02946,EMP085,HR,16-10-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,133,76,15,22.6,Wellness Kit
EVT02947,EMP075,HR,16-10-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,133,76,15,22.6,Wellness Kit
EVT02948,EMP041,Tech,16-10-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,133,76,15,22.6,Wellness Kit
EVT02949,EMP207,Operations,16-10-2025,Wellness Retreat,Social,Wellness Month,Attended,133,76,15,22.6,Wellness Kit
EVT02950,EMP185,Operations,16-10-2025,Wellness Retreat,Social,Employee Engagement Drive,Skipped,133,76,0,7.6,Gift Voucher
EVT02951,EMP026,Tech,16-10-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,133,76,15,22.6,Wellness Kit
EVT02952,EMP140,Marketing,16-10-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,133,76,15,22.6,Wellness Kit
EVT02953,EMP077,HR,16-10-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Skipped,133,76,0,7.6,Gift Voucher
EVT02954,EMP128,Marketing,16-10-2025,Wellness Retreat,Social,Wellness Month,Skipped,133,76,0,7.6,Gift Voucher
EVT02955,EMP124,Marketing,16-10-2025,Wellness Retreat,Social,Wellness Month,Attended,133,76,15,22.6,Wellness Kit
EVT02956,EMP149,Finance,16-10-2025,Wellness Retreat,Social,Employee Engagement Drive,Skipped,133,76,0,7.6,Gift Voucher
EVT02957,EMP163,Finance,16-10-2025,Wellness Retreat,Social,Wellness Month,Attended,133,76,15,22.6,Wellness Kit
EVT02958,EMP233,Sales,16-10-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,133,76,15,22.6,Wellness Kit
EVT02959,EMP050,Tech,16-10-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,133,76,15,22.6,Wellness Kit
EVT02960,EMP069,Tech,16-10-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Skipped,133,76,0,7.6,Gift Voucher
EVT02961,EMP197,Operations,16-10-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,133,76,15,22.6,Wellness Kit
EVT02962,EMP031,Tech,16-10-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,133,76,15,22.6,Wellness Kit
EVT02963,EMP230,Sales,16-10-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,133,76,15,22.6,Wellness Kit
EVT02964,EMP043,Tech,16-10-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Skipped,133,76,0,7.6,Gift Voucher
EVT02965,EMP189,Operations,16-10-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,133,76,15,22.6,Wellness Kit
EVT02966,EMP063,Tech,16-10-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,133,76,15,22.6,Wellness Kit
EVT02967,EMP090,HR,16-10-2025,Wellness Retreat,Social,Wellness Month,Attended,133,76,15,22.6,Wellness Kit
EVT02968,EMP076,HR,16-10-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,133,76,15,22.6,Wellness Kit
EVT02969,EMP067,Tech,16-10-2025,Wellness Retreat,Social,Wellness Month,Attended,133,76,15,22.6,Wellness Kit
EVT02970,EMP006,Tech,16-10-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,133,76,15,22.6,Wellness Kit
EVT02971,EMP094,HR,16-10-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,133,76,15,22.6,Wellness Kit
EVT02972,EMP160,Finance,16-10-2025,Wellness Retreat,Social,Wellness Month,Attended,133,76,15,22.6,Wellness Kit
EVT02973,EMP220,Sales,16-10-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,133,76,15,22.6,Wellness Kit
EVT02974,EMP029,Tech,16-10-2025,Wellness Retreat,Social,Employee Engagement Drive,Skipped,133,76,0,7.6,Gift Voucher
EVT02975,EMP211,Sales,16-10-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,133,76,15,22.6,Wellness Kit
EVT02976,EMP117,Marketing,16-10-2025,Wellness Retreat,Social,Employee Engagement Drive,Skipped,133,76,0,7.6,Gift Voucher
EVT02977,EMP173,Operations,16-10-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,133,76,15,22.6,Wellness Kit
EVT02978,EMP036,Tech,16-10-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,133,76,15,22.6,Wellness Kit
EVT02979,EMP138,Marketing,16-10-2025,Wellness Retreat,Social,Wellness Month,Attended,133,76,15,22.6,Wellness Kit
EVT02980,EMP223,Sales,16-10-2025,Wellness Retreat,Social,Wellness Month,Attended,133,76,15,22.6,Wellness Kit
EVT02981,EMP231,Sales,16-10-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,133,76,15,22.6,Wellness Kit
EVT02982,EMP177,Operations,16-10-2025,Wellness Retreat,Social,Wellness Month,Skipped,133,76,0,7.6,Gift Voucher
EVT02983,EMP147,Finance,16-10-2025,Wellness Retreat,Social,Wellness Month,Attended,133,76,15,22.6,Wellness Kit
EVT02984,EMP057,Tech,16-10-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Skipped,133,76,0,7.6,Gift Voucher
EVT02985,EMP056,Tech,16-10-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Skipped,133,76,0,7.6,Gift Voucher
EVT02986,EMP168,Operations,16-10-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,133,76,15,22.6,Wellness Kit
EVT02987,EMP158,Finance,16-10-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,133,76,15,22.6,Wellness Kit
EVT02988,EMP106,Marketing,16-10-2025,Wellness Retreat,Social,Wellness Month,Attended,133,76,15,22.6,Wellness Kit
EVT02989,EMP126,Marketing,16-10-2025,Wellness Retreat,Social,Wellness Month,Attended,133,76,15,22.6,Wellness Kit
EVT02990,EMP093,HR,16-10-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,133,76,15,22.6,Wellness Kit
EVT02991,EMP022,Tech,16-10-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,133,76,15,22.6,Wellness Kit
EVT02992,EMP096,HR,16-10-2025,Wellness Retreat,Social,Employee Engagement Drive,Skipped,133,76,0,7.6,Gift Voucher
EVT02993,EMP137,Marketing,16-10-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,133,76,15,22.6,Wellness Kit
EVT02994,EMP215,Sales,16-10-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,133,76,15,22.6,Wellness Kit
EVT02995,EMP152,Finance,16-10-2025,Wellness Retreat,Social,Wellness Month,Attended,133,76,15,22.6,Wellness Kit
EVT02996,EMP144,Finance,16-10-2025,Wellness Retreat,Social,Wellness Month,Attended,133,76,15,22.6,Wellness Kit
EVT02997,EMP195,Operations,16-10-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,133,76,15,22.6,Wellness Kit
EVT02998,EMP120,Marketing,16-10-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,133,76,15,22.6,Wellness Kit
EVT02999,EMP159,Finance,16-10-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Skipped,133,76,0,7.6,Gift Voucher
EVT03000,EMP081,HR,16-10-2025,Wellness Retreat,Social,Wellness Month,Skipped,133,76,0,7.6,Gift Voucher
EVT03001,EMP245,Sales,16-10-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Skipped,133,76,0,7.6,Gift Voucher
EVT03002,EMP225,Sales,16-10-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,133,76,15,22.6,Wellness Kit
EVT03003,EMP218,Sales,16-10-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,133,76,15,22.6,Wellness Kit
EVT03004,EMP157,Finance,16-10-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,133,76,15,22.6,Wellness Kit
EVT03005,EMP097,HR,16-10-2025,Wellness Retreat,Social,Wellness Month,Attended,133,76,15,22.6,Wellness Kit
EVT03006,EMP030,Tech,16-10-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,133,76,15,22.6,Wellness Kit
EVT03007,EMP186,Operations,16-10-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,133,76,15,22.6,Wellness Kit
EVT03008,EMP240,Sales,16-10-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,133,76,15,22.6,Wellness Kit
EVT03009,EMP125,Marketing,16-10-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Skipped,133,76,0,7.6,Gift Voucher
EVT03010,EMP072,HR,16-10-2025,Wellness Retreat,Social,Wellness Month,Attended,133,76,15,22.6,Wellness Kit
EVT03011,EMP108,Marketing,16-10-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,133,76,15,22.6,Wellness Kit
EVT03012,EMP042,Tech,16-10-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,133,76,15,22.6,Wellness Kit
EVT03013,EMP121,Marketing,16-10-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,133,76,15,22.6,Wellness Kit
EVT03014,EMP210,Operations,16-10-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,133,76,15,22.6,Wellness Kit
EVT03015,EMP198,Operations,16-10-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,133,76,15,22.6,Wellness Kit
EVT03016,EMP009,Tech,16-10-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,133,76,15,22.6,Wellness Kit
EVT03017,EMP109,Marketing,16-10-2025,Wellness Retreat,Social,Wellness Month,Attended,133,76,15,22.6,Wellness Kit
EVT03018,EMP153,Finance,16-10-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,133,76,15,22.6,Wellness Kit
EVT03019,EMP116,Marketing,16-10-2025,Wellness Retreat,Social,Wellness Month,Attended,133,76,15,22.6,Wellness Kit
EVT03020,EMP224,Sales,16-10-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,133,76,15,22.6,Wellness Kit
EVT03021,EMP086,HR,16-10-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,133,76,15,22.6,Wellness Kit
EVT03022,EMP222,Sales,16-10-2025,Wellness Retreat,Social,Wellness Month,Attended,133,76,15,22.6,Wellness Kit
EVT03023,EMP048,Tech,16-10-2025,Wellness Retreat,Social,Wellness Month,Skipped,133,76,0,7.6,Gift Voucher
EVT03024,EMP171,Operations,16-10-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Skipped,133,76,0,7.6,Gift Voucher
EVT03025,EMP013,Tech,16-10-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,133,76,15,22.6,Wellness Kit
EVT03026,EMP236,Sales,16-10-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,133,76,15,22.6,Wellness Kit
EVT03027,EMP114,Marketing,16-10-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,133,76,15,22.6,Wellness Kit
EVT03028,EMP058,Tech,16-10-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,133,76,15,22.6,Wellness Kit
EVT03029,EMP194,Operations,16-10-2025,Wellness Retreat,Social,Wellness Month,Skipped,133,76,0,7.6,Gift Voucher
EVT03030,EMP007,Tech,16-10-2025,Wellness Retreat,Social,Wellness Month,Attended,133,76,15,22.6,Wellness Kit
EVT03031,EMP209,Operations,24-11-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,142,81.1,15,23.1,Wellness Kit
EVT03032,EMP213,Sales,24-11-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,142,81.1,15,23.1,Wellness Kit
EVT03033,EMP077,HR,24-11-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,142,81.1,15,23.1,Wellness Kit
EVT03034,EMP051,Tech,24-11-2025,Wellness Retreat,Social,Wellness Month,Attended,142,81.1,15,23.1,Wellness Kit
EVT03035,EMP152,Finance,24-11-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,142,81.1,15,23.1,Wellness Kit
EVT03036,EMP171,Operations,24-11-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,142,81.1,15,23.1,Wellness Kit
EVT03037,EMP097,HR,24-11-2025,Wellness Retreat,Social,Employee Engagement Drive,Skipped,142,81.1,0,8.1,Gift Voucher
EVT03038,EMP086,HR,24-11-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,142,81.1,15,23.1,Wellness Kit
EVT03039,EMP067,Tech,24-11-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,142,81.1,15,23.1,Wellness Kit
EVT03040,EMP120,Marketing,24-11-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,142,81.1,15,23.1,Wellness Kit
EVT03041,EMP234,Sales,24-11-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,142,81.1,15,23.1,Wellness Kit
EVT03042,EMP121,Marketing,24-11-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,142,81.1,15,23.1,Wellness Kit
EVT03043,EMP053,Tech,24-11-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,142,81.1,15,23.1,Wellness Kit
EVT03044,EMP025,Tech,24-11-2025,Wellness Retreat,Social,Wellness Month,Attended,142,81.1,15,23.1,Wellness Kit
EVT03045,EMP225,Sales,24-11-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Skipped,142,81.1,0,8.1,Gift Voucher
EVT03046,EMP202,Operations,24-11-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,142,81.1,15,23.1,Wellness Kit
EVT03047,EMP150,Finance,24-11-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,142,81.1,15,23.1,Wellness Kit
EVT03048,EMP221,Sales,24-11-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,142,81.1,15,23.1,Wellness Kit
EVT03049,EMP104,Marketing,24-11-2025,Wellness Retreat,Social,Wellness Month,Attended,142,81.1,15,23.1,Wellness Kit
EVT03050,EMP030,Tech,24-11-2025,Wellness Retreat,Social,Wellness Month,Attended,142,81.1,15,23.1,Wellness Kit
EVT03051,EMP220,Sales,24-11-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Skipped,142,81.1,0,8.1,Gift Voucher
EVT03052,EMP155,Finance,24-11-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Skipped,142,81.1,0,8.1,Gift Voucher
EVT03053,EMP144,Finance,24-11-2025,Wellness Retreat,Social,Wellness Month,Attended,142,81.1,15,23.1,Wellness Kit
EVT03054,EMP026,Tech,24-11-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,142,81.1,15,23.1,Wellness Kit
EVT03055,EMP003,Tech,24-11-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,142,81.1,15,23.1,Wellness Kit
EVT03056,EMP140,Marketing,24-11-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Skipped,142,81.1,0,8.1,Gift Voucher
EVT03057,EMP250,Sales,24-11-2025,Wellness Retreat,Social,Employee Engagement Drive,Skipped,142,81.1,0,8.1,Gift Voucher
EVT03058,EMP045,Tech,24-11-2025,Wellness Retreat,Social,Wellness Month,Attended,142,81.1,15,23.1,Wellness Kit
EVT03059,EMP233,Sales,24-11-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,142,81.1,15,23.1,Wellness Kit
EVT03060,EMP117,Marketing,24-11-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,142,81.1,15,23.1,Wellness Kit
EVT03061,EMP095,HR,24-11-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,142,81.1,15,23.1,Wellness Kit
EVT03062,EMP087,HR,24-11-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,142,81.1,15,23.1,Wellness Kit
EVT03063,EMP246,Sales,24-11-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Skipped,142,81.1,0,8.1,Gift Voucher
EVT03064,EMP112,Marketing,24-11-2025,Wellness Retreat,Social,Wellness Month,Attended,142,81.1,15,23.1,Wellness Kit
EVT03065,EMP109,Marketing,24-11-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,142,81.1,15,23.1,Wellness Kit
EVT03066,EMP085,HR,24-11-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Skipped,142,81.1,0,8.1,Gift Voucher
EVT03067,EMP042,Tech,24-11-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,142,81.1,15,23.1,Wellness Kit
EVT03068,EMP044,Tech,24-11-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,142,81.1,15,23.1,Wellness Kit
EVT03069,EMP151,Finance,24-11-2025,Wellness Retreat,Social,Employee Engagement Drive,Skipped,142,81.1,0,8.1,Gift Voucher
EVT03070,EMP226,Sales,24-11-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,142,81.1,15,23.1,Wellness Kit
EVT03071,EMP056,Tech,24-11-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,142,81.1,15,23.1,Wellness Kit
EVT03072,EMP212,Sales,24-11-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,142,81.1,15,23.1,Wellness Kit
EVT03073,EMP138,Marketing,24-11-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,142,81.1,15,23.1,Wellness Kit
EVT03074,EMP004,Tech,24-11-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,142,81.1,15,23.1,Wellness Kit
EVT03075,EMP019,Tech,24-11-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,142,81.1,15,23.1,Wellness Kit
EVT03076,EMP175,Operations,24-11-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,142,81.1,15,23.1,Wellness Kit
EVT03077,EMP005,Tech,24-11-2025,Wellness Retreat,Social,Wellness Month,Attended,142,81.1,15,23.1,Wellness Kit
EVT03078,EMP249,Sales,24-11-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,142,81.1,15,23.1,Wellness Kit
EVT03079,EMP193,Operations,24-11-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,142,81.1,15,23.1,Wellness Kit
EVT03080,EMP061,Tech,24-11-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,142,81.1,15,23.1,Wellness Kit
EVT03081,EMP074,HR,24-11-2025,Wellness Retreat,Social,Wellness Month,Attended,142,81.1,15,23.1,Wellness Kit
EVT03082,EMP170,Operations,24-11-2025,Wellness Retreat,Social,Healthy Workforce Initiative,Attended,142,81.1,15,23.1,Wellness Kit
EVT03083,EMP096,HR,24-11-2025,Wellness Retreat,Social,Wellness Month,Attended,142,81.1,15,23.1,Wellness Kit
EVT03084,EMP021,Tech,24-11-2025,Wellness Retreat,Social,Wellness Month,Attended,142,81.1,15,23.1,Wellness Kit
EVT03085,EMP099,HR,24-11-2025,Wellness Retreat,Social,Employee Engagement Drive,Skipped,142,81.1,0,8.1,Gift Voucher
EVT03086,EMP136,Marketing,24-11-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Skipped,142,81.1,0,8.1,Gift Voucher
EVT03087,EMP070,Tech,24-11-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,142,81.1,15,23.1,Wellness Kit
EVT03088,EMP147,Finance,24-11-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,142,81.1,15,23.1,Wellness Kit
EVT03089,EMP207,Operations,24-11-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,142,81.1,15,23.1,Wellness Kit
EVT03090,EMP216,Sales,24-11-2025,Wellness Retreat,Social,Wellness Month,Skipped,142,81.1,0,8.1,Gift Voucher
EVT03091,EMP001,Tech,24-11-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,142,81.1,15,23.1,Wellness Kit
EVT03092,EMP048,Tech,24-11-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,142,81.1,15,23.1,Wellness Kit
EVT03093,EMP194,Operations,24-11-2025,Wellness Retreat,Social,Wellness Month,Attended,142,81.1,15,23.1,Wellness Kit
EVT03094,EMP125,Marketing,24-11-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,142,81.1,15,23.1,Wellness Kit
EVT03095,EMP158,Finance,24-11-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,142,81.1,15,23.1,Wellness Kit
EVT03096,EMP013,Tech,24-11-2025,Wellness Retreat,Social,Employee Engagement Drive,Attended,142,81.1,15,23.1,Wellness Kit
EVT03097,EMP139,Marketing,24-11-2025,Wellness Retreat,Social,Employee Engagement Drive,Skipped,142,81.1,0,8.1,Gift Voucher
EVT03098,EMP169,Operations,24-11-2025,Wellness Retreat,Social,Mental Health Awareness Campaign,Attended,142,81.1,15,23.1,Wellness Kit
